Genera,Abundance
Collinsella,3.41E-05
Collinsella,0.000753707
Collinsella,4.51E-06
Collinsella,0.003881157
Collinsella,5.81E-06
Collinsella,7.07E-07
Collinsella,3.81E-06
Collinsella,6.11E-06
Collinsella,3.69E-06
Collinsella,0.000167539
Collinsella,4.96E-06
Collinsella,0.000393114
Ensifer,0.000354127
Ensifer,0.000560891
Ensifer,0.000203826
Ensifer,0.002781216
Ensifer,0.001217427
Ensifer,0.001029111
Ensifer,1.30E-05
Ensifer,0.000807081
Ensifer,2.56E-05
Ensifer,0.000387404
Ensifer,0.003972596
Ensifer,0.000988072
Ensifer,0.001497605
Ensifer,0.000582729
Ensifer,0.004419366
Ensifer,0.001095589
Ensifer,7.46E-05
Pseudoramibacter,0
Pseudoramibacter,7.30E-07
Pseudoramibacter,0
Pseudoramibacter,1.69E-07
Pseudoramibacter,0
Pseudoramibacter,0
Pseudoramibacter,0
Pseudoramibacter,0
Pseudoramibacter,0
Pseudoramibacter,0
Pseudoramibacter,1.29E-07
Pseudoramibacter,5.09E-06
Pseudoramibacter,0
Pseudoramibacter,0
Pseudoramibacter,6.50E-07
Pseudoramibacter,0
Pseudoramibacter,6.78E-06
Granulicatella,0
Granulicatella,0.000733978
Granulicatella,0
Granulicatella,0.000230734
Granulicatella,0
Granulicatella,4.55E-05
Granulicatella,1.30E-05
Granulicatella,1.35E-05
Granulicatella,0
Granulicatella,0.002857033
Granulicatella,0.000148976
Granulicatella,1.65E-05
Granulicatella,0
Granulicatella,5.02E-05
Granulicatella,4.42E-06
Granulicatella,0
Granulicatella,2.03E-05
Bulleidia,2.21E-05
Bulleidia,2.34E-05
Bulleidia,2.91E-05
Bulleidia,1.16E-05
Bulleidia,0
Bulleidia,0
Bulleidia,0
Bulleidia,9.02E-07
Bulleidia,0
Bulleidia,0.000238715
Bulleidia,1.48E-06
Bulleidia,1.27E-06
Bulleidia,0
Bulleidia,1.48E-06
Bulleidia,0
Bulleidia,3.72E-06
Bulleidia,3.39E-05
Solobacterium,1.11E-05
Solobacterium,0.001976995
Solobacterium,0
Solobacterium,0.002123038
Solobacterium,0
Solobacterium,0.000341142
Solobacterium,0
Solobacterium,1.89E-05
Solobacterium,0
Solobacterium,2.90E-06
Solobacterium,0.000347567
Solobacterium,1.02E-05
Solobacterium,0
Solobacterium,8.48E-05
Solobacterium,2.22E-05
Solobacterium,0
Solobacterium,7.46E-05
Olsenella,0.000199197
Olsenella,6.57E-06
Olsenella,0.000189267
Olsenella,8.27E-06
Olsenella,2.02E-05
Olsenella,1.71E-05
Olsenella,0.000142944
Olsenella,9.02E-07
Olsenella,0.000435509
Olsenella,2.50E-05
Olsenella,3.98E-06
Olsenella,3.81E-05
Olsenella,3.97E-05
Olsenella,5.90E-06
Olsenella,0.000131768
Olsenella,1.24E-06
Olsenella,0.000101667
Raoultella,0.000132798
Raoultella,6.43E-05
Raoultella,0.000422211
Raoultella,2.41E-05
Raoultella,0.000111134
Raoultella,0.000164885
Raoultella,0.000155939
Raoultella,0.000112721
Raoultella,0.000115282
Raoultella,5.34E-05
Raoultella,4.52E-05
Raoultella,8.01E-05
Raoultella,0.00029188
Raoultella,9.07E-05
Raoultella,0.000108224
Raoultella,0.000136483
Raoultella,0.000264335
Peptoniphilus,1.11E-05
Peptoniphilus,0.000378309
Peptoniphilus,0
Peptoniphilus,9.84E-05
Peptoniphilus,7.58E-06
Peptoniphilus,0
Peptoniphilus,1.95E-05
Peptoniphilus,2.71E-06
Peptoniphilus,6.40E-06
Peptoniphilus,0.000171341
Peptoniphilus,0.00018291
Peptoniphilus,5.09E-06
Peptoniphilus,3.06E-06
Peptoniphilus,3.69E-06
Peptoniphilus,6.37E-06
Peptoniphilus,2.48E-06
Peptoniphilus,0.000128779
Anaerococcus,9.96E-05
Anaerococcus,2.41E-05
Anaerococcus,0
Anaerococcus,3.08E-05
Anaerococcus,5.05E-06
Anaerococcus,5.69E-06
Anaerococcus,3.25E-05
Anaerococcus,9.92E-06
Anaerococcus,6.40E-06
Anaerococcus,4.53E-05
Anaerococcus,3.97E-05
Anaerococcus,1.14E-05
Anaerococcus,1.99E-05
Anaerococcus,5.90E-06
Anaerococcus,1.43E-05
Anaerococcus,3.72E-06
Anaerococcus,0.000277891
Sneathia,4.43E-05
Sneathia,8.47E-05
Sneathia,0.000203826
Sneathia,1.03E-05
Sneathia,0.000106083
Sneathia,0.000193314
Sneathia,6.50E-05
Sneathia,9.20E-05
Sneathia,7.05E-05
Sneathia,3.78E-05
Sneathia,2.29E-05
Sneathia,9.03E-05
Sneathia,0.00025062
Sneathia,6.79E-05
Sneathia,4.59E-05
Sneathia,7.94E-05
Sneathia,8.13E-05
Shuttleworthia,4.43E-05
Shuttleworthia,1.24E-05
Shuttleworthia,0
Shuttleworthia,2.62E-06
Shuttleworthia,0
Shuttleworthia,3.98E-05
Shuttleworthia,0
Shuttleworthia,9.02E-07
Shuttleworthia,0
Shuttleworthia,1.16E-06
Shuttleworthia,4.86E-05
Shuttleworthia,2.54E-06
Shuttleworthia,0
Shuttleworthia,0.000213175
Shuttleworthia,1.82E-06
Shuttleworthia,0
Shuttleworthia,0
Varibaculum,0
Varibaculum,5.11E-06
Varibaculum,0
Varibaculum,6.86E-05
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,7.55E-06
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,0
Varibaculum,1.36E-05
Dorea,0
Dorea,1.17E-05
Dorea,0
Dorea,4.64E-06
Dorea,0
Dorea,0
Dorea,0
Dorea,0
Dorea,0
Dorea,0
Dorea,6.43E-08
Dorea,1.27E-06
Dorea,1.53E-06
Dorea,0
Dorea,1.30E-07
Dorea,0
Dorea,0
Allofustis,0
Allofustis,0
Allofustis,0
Allofustis,2.53E-07
Allofustis,0
Allofustis,0
Allofustis,0
Allofustis,0
Allofustis,0
Allofustis,5.81E-07
Allofustis,0
Allofustis,0
Allofustis,1.53E-06
Allofustis,0
Allofustis,0
Allofustis,0
Allofustis,0
Tannerella,2.21E-05
Tannerella,1.90E-05
Tannerella,0
Tannerella,5.83E-06
Tannerella,5.05E-06
Tannerella,4.55E-05
Tannerella,6.50E-06
Tannerella,1.08E-05
Tannerella,2.56E-05
Tannerella,7.55E-06
Tannerella,1.66E-05
Tannerella,0.00010046
Tannerella,3.06E-06
Tannerella,5.90E-06
Tannerella,4.42E-05
Tannerella,1.24E-06
Tannerella,7.46E-05
Scardovia,1.11E-05
Scardovia,2.92E-06
Scardovia,0
Scardovia,0.001277267
Scardovia,1.77E-05
Scardovia,1.14E-05
Scardovia,0
Scardovia,9.02E-07
Scardovia,0
Scardovia,8.71E-05
Scardovia,1.62E-05
Scardovia,6.36E-06
Scardovia,0
Scardovia,1.48E-06
Scardovia,3.90E-07
Scardovia,0
Scardovia,1.36E-05
Parascardovia,0
Parascardovia,2.92E-06
Parascardovia,0
Parascardovia,1.69E-07
Parascardovia,0
Parascardovia,0
Parascardovia,0
Parascardovia,9.02E-07
Parascardovia,0
Parascardovia,0
Parascardovia,1.93E-07
Parascardovia,5.09E-06
Parascardovia,1.53E-06
Parascardovia,0
Parascardovia,0
Parascardovia,0
Parascardovia,0
Tepidiphilus,4.43E-05
Tepidiphilus,7.30E-07
Tepidiphilus,0
Tepidiphilus,3.38E-07
Tepidiphilus,0
Tepidiphilus,0
Tepidiphilus,0.000142944
Tepidiphilus,0
Tepidiphilus,1.28E-05
Tepidiphilus,0
Tepidiphilus,0
Tepidiphilus,2.54E-06
Tepidiphilus,0
Tepidiphilus,0
Tepidiphilus,3.90E-07
Tepidiphilus,0
Tepidiphilus,1.36E-05
Anaerostipes,0
Anaerostipes,2.92E-06
Anaerostipes,0
Anaerostipes,2.53E-07
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,5.81E-07
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Anaerostipes,0
Morococcus,0
Morococcus,4.24E-05
Morococcus,0
Morococcus,1.44E-06
Morococcus,7.58E-06
Morococcus,5.12E-05
Morococcus,0
Morococcus,5.41E-06
Morococcus,0
Morococcus,5.81E-07
Morococcus,3.86E-06
Morococcus,0
Morococcus,7.64E-06
Morococcus,1.48E-06
Morococcus,4.16E-06
Morococcus,2.48E-06
Morococcus,1.36E-05
Histophilus,0.000210263
Histophilus,0.000144605
Histophilus,0.000553242
Histophilus,4.38E-05
Histophilus,0.000270259
Histophilus,0.000301342
Histophilus,0.000116955
Histophilus,0.00018396
Histophilus,0.000147305
Histophilus,0.000101062
Histophilus,7.54E-05
Histophilus,0.000160228
Histophilus,0.000661697
Histophilus,0.000103268
Histophilus,0.000110956
Histophilus,0.000236985
Histophilus,0.000271113
Faecalibacterium,0
Faecalibacterium,2.34E-05
Faecalibacterium,0
Faecalibacterium,1.10E-06
Faecalibacterium,0
Faecalibacterium,5.69E-06
Faecalibacterium,6.50E-06
Faecalibacterium,0
Faecalibacterium,0
Faecalibacterium,0
Faecalibacterium,1.48E-06
Faecalibacterium,0
Faecalibacterium,0
Faecalibacterium,2.95E-06
Faecalibacterium,3.38E-06
Faecalibacterium,0
Faecalibacterium,6.78E-06
Ottowia,0
Ottowia,0
Ottowia,2.91E-05
Ottowia,4.22E-07
Ottowia,0
Ottowia,0
Ottowia,0
Ottowia,0
Ottowia,6.40E-06
Ottowia,0
Ottowia,3.86E-07
Ottowia,0
Ottowia,1.53E-06
Ottowia,0
Ottowia,0
Ottowia,1.24E-06
Ottowia,2.03E-05
Alistipes,2.21E-05
Alistipes,1.17E-05
Alistipes,1.46E-05
Alistipes,7.43E-06
Alistipes,2.53E-06
Alistipes,1.71E-05
Alistipes,2.60E-05
Alistipes,3.61E-06
Alistipes,1.92E-05
Alistipes,2.32E-06
Alistipes,5.14E-06
Alistipes,2.54E-06
Alistipes,1.68E-05
Alistipes,2.95E-06
Alistipes,8.73E-05
Alistipes,0
Alistipes,3.39E-05
Akkermansia,0
Akkermansia,7.30E-07
Akkermansia,0
Akkermansia,3.88E-06
Akkermansia,0
Akkermansia,0
Akkermansia,0
Akkermansia,9.02E-07
Akkermansia,0
Akkermansia,0
Akkermansia,3.47E-06
Akkermansia,2.54E-06
Akkermansia,1.53E-06
Akkermansia,0
Akkermansia,1.05E-05
Akkermansia,0
Akkermansia,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,8.44E-08
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,0
Anaerotruncus,2.03E-05
Marvinbryantia,0
Marvinbryantia,2.19E-06
Marvinbryantia,0
Marvinbryantia,2.53E-07
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,1.29E-07
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,7.38E-07
Marvinbryantia,0
Marvinbryantia,0
Marvinbryantia,0
Anaerofustis,0
Anaerofustis,1.46E-06
Anaerofustis,0
Anaerofustis,2.53E-07
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,0
Anaerofustis,1.30E-07
Anaerofustis,1.24E-06
Anaerofustis,0
Oribacterium,0.000807853
Oribacterium,0.005115939
Oribacterium,0
Oribacterium,2.15E-05
Oribacterium,4.29E-05
Oribacterium,5.69E-06
Oribacterium,0
Oribacterium,7.21E-06
Oribacterium,6.40E-06
Oribacterium,5.98E-05
Oribacterium,0.000431759
Oribacterium,4.32E-05
Oribacterium,6.11E-06
Oribacterium,0.006705805
Oribacterium,1.03E-05
Oribacterium,2.48E-06
Oribacterium,0.000948895
Catabacter,0
Catabacter,1.46E-06
Catabacter,0
Catabacter,3.97E-06
Catabacter,0
Catabacter,5.69E-06
Catabacter,6.50E-06
Catabacter,9.02E-07
Catabacter,0
Catabacter,1.74E-06
Catabacter,3.21E-07
Catabacter,1.27E-06
Catabacter,1.53E-06
Catabacter,3.69E-06
Catabacter,3.77E-06
Catabacter,4.96E-06
Catabacter,0
Odoribacter,0
Odoribacter,1.17E-05
Odoribacter,4.37E-05
Odoribacter,7.51E-06
Odoribacter,0
Odoribacter,5.69E-06
Odoribacter,0
Odoribacter,9.02E-07
Odoribacter,0
Odoribacter,8.13E-06
Odoribacter,2.76E-06
Odoribacter,0
Odoribacter,3.06E-06
Odoribacter,0
Odoribacter,3.64E-06
Odoribacter,3.72E-06
Odoribacter,6.78E-06
Subdoligranulum,0
Subdoligranulum,7.30E-07
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Subdoligranulum,0
Parabacteroides,0.000453726
Parabacteroides,8.03E-05
Parabacteroides,0.000320298
Parabacteroides,3.30E-05
Parabacteroides,9.35E-05
Parabacteroides,0.000159199
Parabacteroides,0.000142944
Parabacteroides,8.93E-05
Parabacteroides,0.0002818
Parabacteroides,3.37E-05
Parabacteroides,3.64E-05
Parabacteroides,8.90E-05
Parabacteroides,0.000307162
Parabacteroides,5.46E-05
Parabacteroides,6.31E-05
Parabacteroides,0.000157576
Parabacteroides,0.000406669
Gulbenkiania,0.000320928
Gulbenkiania,0.000417747
Gulbenkiania,0.000655155
Gulbenkiania,0.000608874
Gulbenkiania,0.000618817
Gulbenkiania,0.000994997
Gulbenkiania,0.000311879
Gulbenkiania,0.000720512
Gulbenkiania,0.000249777
Gulbenkiania,0.000328161
Gulbenkiania,0.000823864
Gulbenkiania,0.000511203
Gulbenkiania,0.001120148
Gulbenkiania,0.000194735
Gulbenkiania,0.000874117
Gulbenkiania,0.000634027
Gulbenkiania,0.000406669
Barnesiella,0
Barnesiella,4.38E-06
Barnesiella,0
Barnesiella,7.68E-06
Barnesiella,1.26E-05
Barnesiella,1.14E-05
Barnesiella,0
Barnesiella,7.21E-06
Barnesiella,0
Barnesiella,1.74E-06
Barnesiella,7.07E-06
Barnesiella,3.81E-06
Barnesiella,7.64E-06
Barnesiella,3.69E-06
Barnesiella,9.37E-06
Barnesiella,6.20E-06
Barnesiella,0
Aggregatibacter,1.11E-05
Aggregatibacter,0.000616396
Aggregatibacter,0.000189267
Aggregatibacter,1.13E-05
Aggregatibacter,6.06E-05
Aggregatibacter,0.002422106
Aggregatibacter,7.80E-05
Aggregatibacter,7.48E-05
Aggregatibacter,5.12E-05
Aggregatibacter,2.44E-05
Aggregatibacter,1.73E-05
Aggregatibacter,3.81E-05
Aggregatibacter,0.000195606
Aggregatibacter,4.72E-05
Aggregatibacter,5.26E-05
Aggregatibacter,8.44E-05
Aggregatibacter,0.000108445
Alloscardovia,0
Alloscardovia,0.00013365
Alloscardovia,0
Alloscardovia,2.03E-06
Alloscardovia,5.05E-06
Alloscardovia,5.69E-06
Alloscardovia,0
Alloscardovia,1.80E-06
Alloscardovia,6.40E-06
Alloscardovia,1.74E-06
Alloscardovia,7.58E-06
Alloscardovia,3.81E-06
Alloscardovia,1.07E-05
Alloscardovia,2.21E-06
Alloscardovia,5.46E-06
Alloscardovia,2.48E-06
Alloscardovia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,1.69E-07
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Oscillibacter,1.11E-05
Oscillibacter,9.49E-06
Oscillibacter,1.46E-05
Oscillibacter,5.23E-05
Oscillibacter,2.02E-05
Oscillibacter,1.14E-05
Oscillibacter,6.50E-06
Oscillibacter,1.44E-05
Oscillibacter,6.40E-06
Oscillibacter,8.71E-06
Oscillibacter,4.65E-05
Oscillibacter,5.09E-06
Oscillibacter,4.58E-05
Oscillibacter,1.18E-05
Oscillibacter,5.92E-05
Oscillibacter,1.49E-05
Oscillibacter,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,1.46E-05
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Sharpea,0
Sharpea,4.38E-06
Sharpea,0
Sharpea,1.35E-06
Sharpea,0
Sharpea,0
Sharpea,0
Sharpea,9.02E-07
Sharpea,0
Sharpea,1.74E-06
Sharpea,6.43E-08
Sharpea,2.54E-06
Sharpea,0
Sharpea,1.48E-06
Sharpea,9.11E-07
Sharpea,0
Sharpea,0
Parvimonas,2.21E-05
Parvimonas,6.79E-05
Parvimonas,0.000116472
Parvimonas,0.005292441
Parvimonas,5.56E-05
Parvimonas,0.000494655
Parvimonas,5.20E-05
Parvimonas,0.000274137
Parvimonas,3.20E-05
Parvimonas,0.000500082
Parvimonas,0.000730996
Parvimonas,6.36E-05
Parvimonas,0.000126838
Parvimonas,0.002185601
Parvimonas,4.19E-05
Parvimonas,2.11E-05
Parvimonas,0.00084045
Blautia,0.000331994
Blautia,0.000102976
Blautia,0.000844422
Blautia,2.33E-05
Blautia,0.000118712
Blautia,0.00032977
Blautia,0.000324874
Blautia,6.49E-05
Blautia,0.000365059
Blautia,5.40E-05
Blautia,2.35E-05
Blautia,0.000116992
Blautia,0.000160458
Blautia,0.000104006
Blautia,0.000141003
Blautia,7.20E-05
Blautia,0.000494781
Butyricimonas,1.11E-05
Butyricimonas,5.84E-06
Butyricimonas,5.82E-05
Butyricimonas,3.55E-06
Butyricimonas,5.05E-06
Butyricimonas,5.69E-06
Butyricimonas,6.50E-06
Butyricimonas,6.31E-06
Butyricimonas,6.40E-06
Butyricimonas,5.81E-07
Butyricimonas,1.61E-06
Butyricimonas,3.81E-06
Butyricimonas,1.38E-05
Butyricimonas,2.21E-06
Butyricimonas,4.55E-06
Butyricimonas,2.48E-06
Butyricimonas,1.36E-05
Paraprevotella,0
Paraprevotella,8.76E-06
Paraprevotella,0
Paraprevotella,7.51E-06
Paraprevotella,5.05E-06
Paraprevotella,5.69E-06
Paraprevotella,1.30E-05
Paraprevotella,7.21E-06
Paraprevotella,3.84E-05
Paraprevotella,5.81E-06
Paraprevotella,1.20E-05
Paraprevotella,7.63E-06
Paraprevotella,3.51E-05
Paraprevotella,5.16E-06
Paraprevotella,1.20E-05
Paraprevotella,9.93E-06
Paraprevotella,2.03E-05
Butyricicoccus,0
Butyricicoccus,7.30E-07
Butyricicoccus,0
Butyricicoccus,8.44E-08
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,8.44E-07
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,6.43E-08
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,5.20E-07
Robinsoniella,0
Robinsoniella,0
Pyramidobacter,6.64E-05
Pyramidobacter,2.19E-06
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,5.81E-07
Pyramidobacter,1.93E-07
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,1.11E-05
Pyramidobacter,1.30E-07
Pyramidobacter,0
Pyramidobacter,6.78E-06
Gordonibacter,0
Gordonibacter,4.38E-06
Gordonibacter,0
Gordonibacter,1.69E-07
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,1.16E-06
Gordonibacter,2.57E-07
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,1.24E-06
Gordonibacter,0
Necropsobacter,0.000276662
Necropsobacter,4.09E-05
Necropsobacter,0.004440497
Necropsobacter,8.91E-05
Necropsobacter,1.77E-05
Necropsobacter,2.84E-05
Necropsobacter,0.001429444
Necropsobacter,1.80E-05
Necropsobacter,0.007025791
Necropsobacter,4.88E-05
Necropsobacter,1.37E-05
Necropsobacter,3.81E-05
Necropsobacter,0.000707542
Necropsobacter,1.62E-05
Necropsobacter,0.006854798
Necropsobacter,9.93E-06
Necropsobacter,0.000460892
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,1.55E-05
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
